time_s,engine.rpm,engine.tps,engine.gear,engine.water_temp,engine.oil_temp,gps.lat,gps.lon,gps.speed,imu.lat_g
39.18,9064,62.7,2,,,,,,-1.201
39.19,9050,62.6,2,,,,,,-1.191
39.20,9032,62.4,2,91.989333924199,102.5280540003314,33.42354308063269,-111.92855657085414,34.973797743297084,-1.182
39.21,9002,62.3,2,,,,,,-1.173
39.22,8932,62.1,2,,,,,,-1.163
39.23,8953,62.0,2,,,,,,-1.153
39.24,8898,61.8,2,,,,,,-1.143
39.25,8905,61.7,2,,,,,,-1.133
39.26,8925,61.5,2,,,,,,-1.122
39.27,8880,61.4,2,,,,,,-1.112
39.28,8899,61.2,2,,,,,,-1.101
39.29,8861,61.1,2,,,,,,-1.090
39.30,8871,60.9,2,91.95670923985486,102.58601858127145,33.42353833554058,-111.92854966670228,34.36286482793083,-1.079
39.31,8880,60.8,2,,,,,,-1.067
39.32,8800,60.6,2,,,,,,-1.056
39.33,8844,60.4,2,,,,,,-1.044
39.34,8840,60.3,2,,,,,,-1.033
39.35,8765,60.1,2,,,,,,-1.021
39.36,8766,60.0,2,,,,,,-1.008
39.37,8765,59.8,2,,,,,,-0.996
39.38,8803,59.7,2,,,,,,-0.984
39.39,8774,59.5,2,,,,,,-0.971
39.40,8705,59.4,2,91.93005947848738,102.53964632962182,33.42353366300743,-111.9285427132394,33.74762629171451,-0.958
39.41,8726,59.2,2,,,,,,-0.945
39.42,8702,59.1,2,,,,,,-0.932
39.43,8748,58.9,2,,,,,,-0.919
39.44,8716,58.8,2,,,,,,-0.906
39.45,8724,58.6,2,,,,,,-0.892
39.46,8627,58.4,2,,,,,,-0.879
39.47,8700,58.3,2,,,,,,-0.865
39.48,8665,58.1,2,,,,,,-0.851
39.49,8611,58.0,2,,,,,,-0.837
39.50,8614,57.8,2,92.06217464955247,102.58290123193007,33.423529063545644,-111.92853571122801,33.128689300804616,-0.823
39.51,8595,57.7,2,,,,,,-0.809
39.52,8638,57.5,2,,,,,,-0.794
39.53,8592,57.4,2,,,,,,-0.780
39.54,8545,57.2,2,,,,,,-0.765
39.55,8564,57.0,2,,,,,,-0.750
39.56,8547,56.9,2,,,,,,-0.735
39.57,8581,56.7,2,,,,,,-0.720
39.58,8478,56.6,2,,,,,,-0.705
39.59,8489,56.4,2,,,,,,-0.690
39.60,8504,56.3,2,91.80828825432538,102.70708072807703,33.423524537659596,-111.92852866143599,32.50666467128608,-0.674
39.61,8455,56.1,2,,,,,,-0.659
39.62,8461,56.0,2,,,,,,-0.643
39.63,8449,55.8,2,,,,,,-0.628
39.64,8464,55.6,2,,,,,,-0.612
39.65,8413,55.5,2,,,,,,-0.596
39.66,8474,55.3,2,,,,,,-0.580
39.67,8414,55.2,2,,,,,,-0.564
39.68,8433,55.0,2,,,,,,-0.548
39.69,8402,54.9,2,,,,,,-0.532
39.70,8414,54.7,2,92.03430870781652,102.88223920184137,33.42352008584561,-111.9285215646364,31.88216626637027,-0.515
39.71,8317,54.5,2,,,,,,-0.499
39.72,8357,54.4,2,,,,,,-0.483
39.73,8317,54.2,2,,,,,,-0.466
39.74,8292,54.1,2,,,,,,-0.449
39.75,8354,53.9,2,,,,,,-0.433
39.76,8317,53.8,2,,,,,,-0.416
39.77,8248,53.6,2,,,,,,-0.399
39.78,8264,53.5,2,,,,,,-0.382
39.79,8310,53.3,2,,,,,,-0.365
39.80,8262,53.1,2,91.93160209600288,102.65375570259096,33.42351570859187,-111.9285144216075,31.255810390586237,-0.348
39.81,8213,53.0,2,,,,,,-0.331
39.82,8191,52.8,2,,,,,,-0.314
39.83,8261,52.7,2,,,,,,-0.297
39.84,8242,52.5,2,,,,,,-0.280
39.85,8171,52.4,2,,,,,,-0.262
39.86,8180,52.2,2,,,,,,-0.245
39.87,8134,52.0,2,,,,,,-0.228
39.88,8115,51.9,2,,,,,,-0.210
39.89,8142,51.7,2,,,,,,-0.193
39.90,8156,51.6,2,92.0296285763162,102.69278638183323,33.423511406378395,-111.9285072331326,30.628215181562574,-0.175
39.91,8134,51.4,2,,,,,,-0.158
39.92,8103,51.3,2,,,,,,-0.141
39.93,8051,51.1,2,,,,,,-0.123
39.94,8125,50.9,2,,,,,,-0.105
39.95,8110,50.8,2,,,,,,-0.088
39.96,8015,50.6,2,,,,,,-0.070
39.97,8081,50.5,2,,,,,,-0.053
39.98,8067,50.3,2,,,,,,-0.035
39.99,7994,50.2,2,,,,,,-0.018
40.00,8006,50.0,2,92.06719223111915,102.62285812719338,33.423507179676974,-111.9285,30.000000000000004,-0.000
40.01,7969,49.8,2,,,,,,0.018
40.02,8013,49.7,2,,,,,,0.035
40.03,7985,49.5,2,,,,,,0.053
40.04,7976,49.4,2,,,,,,0.070
40.05,7975,49.2,2,,,,,,0.088
40.06,7916,49.1,2,,,,,,0.105
40.07,7903,48.9,2,,,,,,0.123
40.08,7894,48.7,2,,,,,,0.141
40.09,7930,48.6,2,,,,,,0.158
40.10,7914,48.4,2,92.06416651418859,102.69125146989714,33.4235030289511,-111.92849272300289,29.371784818437423,0.175
40.11,7890,48.3,2,,,,,,0.193
40.12,7810,48.1,2,,,,,,0.210
40.13,7805,48.0,2,,,,,,0.228
40.14,7850,47.8,2,,,,,,0.245
40.15,7823,47.6,2,,,,,,0.262
40.16,7776,47.5,2,,,,,,0.280
40.17,7793,47.3,2,,,,,,0.297
40.18,7747,47.2,2,,,,,,0.314
40.19,7735,47.0,2,,,,,,0.331
40.20,7768,46.9,2,91.8376427005951,102.86313284745563,33.42349895465596,-111.92848540293929,28.744189609413723,0.348
40.21,7734,46.7,2,,,,,,0.365
40.22,7724,46.5,2,,,,,,0.382
40.23,7722,46.4,2,,,,,,0.399
40.24,7720,46.2,2,,,,,,0.416
40.25,7674,46.1,2,,,,,,0.433
40.26,7709,45.9,2,,,,,,0.449
40.27,7660,45.8,2,,,,,,0.466
40.28,7612,45.6,2,,,,,,0.483
40.29,7605,45.5,2,,,,,,0.499
40.30,7577,45.3,2,92.00278210725202,102.59993883538215,33.42349495723835,-111.92847804061189,28.11783373362969,0.515
40.31,7588,45.1,2,,,,,,0.532
40.32,7590,45.0,2,,,,,,0.548
40.33,7610,44.8,2,,,,,,0.564
40.34,7622,44.7,2,,,,,,0.580
40.35,7587,44.5,2,,,,,,0.596
40.36,7505,44.4,2,,,,,,0.612
40.37,7579,44.2,2,,,,,,0.628
40.38,7572,44.0,2,,,,,,0.643
40.39,7548,43.9,2,,,,,,0.659
40.40,7498,43.7,2,91.82990991555337,102.7829213014402,33.423491037136614,-111.9284706368281,27.493335328713933,0.674
40.41,7461,43.6,2,,,,,,0.690
40.42,7464,43.4,2,,,,,,0.705
40.43,7415,43.3,2,,,,,,0.720
40.44,7472,43.1,2,,,,,,0.735
40.45,7424,43.0,2,,,,,,0.750
40.46,7405,42.8,2,,,,,,0.765
40.47,7423,42.6,2,,,,,,0.780
40.48,7423,42.5,2,,,,,,0.794
40.49,7396,42.3,2,,,,,,0.809
40.50,7377,42.2,2,92.05320662005056,102.92055480754082,33.42348719478065,-111.92846319239979,26.871310699195384,0.823
40.51,7364,42.0,2,,,,,,0.837
40.52,7345,41.9,2,,,,,,0.851
40.53,7370,41.7,2,,,,,,0.865
40.54,7279,41.6,2,,,,,,0.879
40.55,7362,41.4,2,,,,,,0.892
40.56,7302,41.2,2,,,,,,0.906
40.57,7277,41.1,2,,,,,,0.919
40.58,7299,40.9,2,,,,,,0.932
40.59,7269,40.8,2,,,,,,0.945
40.60,7252,40.6,2,91.95805125357619,102.6313018443507,33.42348343059181,-111.92845570814335,26.252373708285496,0.958
40.61,7217,40.5,2,,,,,,0.971
40.62,7216,40.3,2,,,,,,0.984
40.63,7194,40.2,2,,,,,,0.996
40.64,7234,40.0,2,,,,,,1.008
40.65,7185,39.9,2,,,,,,1.021
40.66,7169,39.7,2,,,,,,1.033
40.67,7176,39.6,2,,,,,,1.044
40.68,7107,39.4,2,,,,,,1.056
40.69,7141,39.2,2,,,,,,1.067
40.70,7092,39.1,2,92.04060423749539,102.7979729065813,33.42347974498288,-111.9284481848795,25.63713517206914,1.079
40.71,7137,38.9,2,,,,,,1.090
40.72,7064,38.8,2,,,,,,1.101
40.73,7119,38.6,2,,,,,,1.112
40.74,7122,38.5,2,,,,,,1.122
40.75,7086,38.3,2,,,,,,1.133
40.76,7018,38.2,2,,,,,,1.143
40.77,7033,38.0,2,,,,,,1.153
40.78,7025,37.9,2,,,,,,1.163
40.79,6985,37.7,2,,,,,,1.173
40.80,7014,37.6,2,91.9965121662638,102.7036896213662,33.423476138358026,-111.92844062343325,25.02620225670288,1.182
40.81,6989,37.4,2,,,,,,1.191
40.82,6956,37.3,2,,,,,,1.201
40.83,6988,37.1,2,,,,,,1.209
40.84,6997,37.0,2,,,,,,1.218
40.85,6974,36.8,2,,,,,,1.227
40.86,6954,36.7,2,,,,,,1.235
40.87,6883,36.5,2,,,,,,1.243
40.88,6870,36.4,2,,,,,,1.251
40.89,6891,36.2,2,,,,,,1.259
40.90,6870,36.1,2,91.92375344557551,102.78208799600273,33.423472611112764,-111.9284330246338,24.42017787921543,1.267
40.91,6901,35.9,2,,,,,,1.274
40.92,6861,35.7,2,,,,,,1.281
40.93,6893,35.6,2,,,,,,1.288
40.94,6824,35.4,2,,,,,,1.295
40.95,6812,35.3,2,,,,,,1.302
40.96,6839,35.1,2,,,,,,1.308
40.97,6841,35.0,2,,,,,,1.314
40.98,6794,34.8,2,,,,,,1.320
40.99,6792,34.7,2,,,,,,1.326
41.00,6729,34.5,2,92.0644785601826,102.70544899625192,33.42346916363388,-111.92842538931446,23.81966011250106,1.331
41.01,6773,34.4,2,,,,,,1.337
41.02,6732,34.3,2,,,,,,1.342
41.03,6709,34.1,2,,,,,,1.347
41.04,6743,34.0,2,,,,,,1.352
41.05,6699,33.8,2,,,,,,1.356
41.06,6705,33.7,2,,,,,,1.360
41.07,6642,33.5,2,,,,,,1.364
41.08,6632,33.4,2,,,,,,1.368
41.09,6627,33.2,2,,,,,,1.372
41.10,6657,33.1,2,91.82087663564167,102.82272155432032,33.42346579629945,-111.9284177183125,23.225241595094168,1.375
41.11,6669,32.9,2,,,,,,1.378
41.12,6626,32.8,2,,,,,,1.381
41.13,6560,32.6,2,,,,,,1.384
41.14,6636,32.5,2,,,,,,1.387
41.15,6560,32.3,2,,,,,,1.389
41.16,6583,32.2,2,,,,,,1.391
41.17,6560,32.0,2,,,,,,1.393
41.18,6542,31.9,2,,,,,,1.395
41.19,6497,31.7,2,,,,,,1.396
41.20,6538,31.6,2,91.82015506314399,102.86347623297034,33.423462509478725,-111.92841001246916,22.637508946306426,1.397
41.21,6528,31.4,2,,,,,,1.398
41.22,6510,31.3,2,,,,,,1.399
41.23,6525,31.2,2,,,,,,1.400
41.24,6436,31.0,2,,,,,,1.400
41.25,6434,30.9,2,,,,,,1.400
41.26,6473,30.7,2,,,,,,1.400
41.27,6400,30.6,2,,,,,,1.400
41.28,6470,30.4,2,,,,,,1.399
41.29,6440,30.3,2,,,,,,1.398
41.30,6445,30.1,2,91.84424038146432,103.01788140492278,33.42345930353215,-111.92840227262946,22.057042187304358,1.397
41.31,6355,30.0,2,,,,,,1.396
41.32,6380,29.9,2,,,,,,1.395
41.33,6345,29.7,2,,,,,,1.393
41.34,6383,29.6,2,,,,,,1.391
41.35,6365,29.4,2,,,,,,1.389
41.36,6362,29.3,2,,,,,,1.387
41.37,6341,29.1,2,,,,,,1.384
41.38,6348,29.0,2,,,,,,1.381
41.39,6276,28.9,2,,,,,,1.378
41.40,6292,28.7,2,91.95900063846635,103.02742017073328,33.423456178811286,-111.92839449964215,21.484414168698557,1.375
41.41,6245,28.6,2,,,,,,1.372
41.42,6254,28.4,2,,,,,,1.368
41.43,6250,28.3,2,,,,,,1.364
41.44,6239,28.1,2,,,,,,1.360
41.45,6197,28.0,2,,,,,,1.356
41.46,6222,27.9,2,,,,,,1.352
41.47,6223,27.7,2,,,,,,1.347
41.48,6186,27.6,2,,,,,,1.342
41.49,6159,27.4,2,,,,,,1.337
41.50,6203,27.3,2,91.83968825937781,102.8706627779161,33.423453135658804,-111.92838669435963,20.920190005209058,1.331
41.51,6175,27.2,2,,,,,,1.326
41.52,6181,27.0,2,,,,,,1.320
41.53,6162,26.9,2,,,,,,1.314
41.54,6100,26.7,2,,,,,,1.308
41.55,6151,26.6,2,,,,,,1.302
41.56,6130,26.5,2,,,,,,1.295
41.57,6155,26.3,2,,,,,,1.288
41.58,6093,26.2,2,,,,,,1.281
41.59,6103,26.1,2,,,,,,1.274
41.60,6116,25.9,2,92.12689527425573,102.77964271615788,33.42345017440841,-111.92837885763785,20.364926517965685,1.267
41.61,6073,25.8,2,,,,,,1.259
41.62,6033,25.6,2,,,,,,1.251
41.63,6043,25.5,2,,,,,,1.243
41.64,6079,25.4,2,,,,,,1.235
41.65,6004,25.2,2,,,,,,1.227
41.66,5970,25.1,2,,,,,,1.218
41.67,6003,25.0,2,,,,,,1.209
41.68,5987,24.8,2,,,,,,1.201
41.69,5988,24.7,2,,,,,,1.191
41.70,5963,24.5,2,91.80676615190758,102.91336882158247,33.42344729538483,-111.92837099033619,19.81917168499257,1.182
41.71,5974,24.4,2,,,,,,1.173
41.72,5990,24.3,2,,,,,,1.163
41.73,5882,24.1,2,,,,,,1.153
41.74,5873,24.0,2,,,,,,1.143
41.75,5923,23.9,2,,,,,,1.133
41.76,5861,23.7,2,,,,,,1.122
41.77,5923,23.6,2,,,,,,1.112
41.78,5908,23.5,2,,,,,,1.101
41.79,5917,23.3,2,,,,,,1.090
41.80,5848,23.2,2,91.87069580394993,102.89852400431991,33.42344449890381,-111.92836309331739,19.283464100420048,1.079
41.81,5860,23.1,2,,,,,,1.067
41.82,5787,22.9,2,,,,,,1.056
41.83,5795,22.8,2,,,,,,1.044
41.84,5793,22.7,2,,,,,,1.033
41.85,5833,22.5,2,,,,,,1.021
41.86,5774,22.4,2,,,,,,1.008
41.87,5784,22.3,2,,,,,,0.996
41.88,5755,22.2,2,,,,,,0.984
41.89,5713,22.0,2,,,,,,0.971
41.90,5770,21.9,2,91.87605543080794,102.96878025055629,33.42344178527199,-111.92835516744744,18.758332442957403,0.958
41.91,5753,21.8,2,,,,,,0.945
41.92,5684,21.6,2,,,,,,0.932
41.93,5688,21.5,2,,,,,,0.919
41.94,5693,21.4,2,,,,,,0.906
41.95,5684,21.2,2,,,,,,0.892
41.96,5707,21.1,2,,,,,,0.879
41.97,5721,21.0,2,,,,,,0.865
41.98,5699,20.9,2,,,,,,0.851
41.99,5674,20.7,2,,,,,,0.837
42.00,5647,20.6,3,91.99267911503692,103.04042117062365,33.42343915478696,-111.9283472135955,18.24429495415054,0.823
42.01,5642,20.5,3,,,,,,0.809
42.02,5612,20.4,3,,,,,,0.794
42.03,5647,20.2,3,,,,,,0.780
42.04,5600,20.1,3,,,,,,0.765
42.05,5623,20.0,3,,,,,,0.750
42.06,5622,19.9,3,,,,,,0.735
42.07,5558,19.7,3,,,,,,0.720
42.08,5591,19.6,3,,,,,,0.705
42.09,5540,19.5,3,,,,,,0.690
42.10,5552,19.4,3,91.82734823354498,102.9622838110716,33.42343660773719,-111.9283392326338,17.74185892694046,0.674
42.11,5568,19.2,3,,,,,,0.659
42.12,5567,19.1,3,,,,,,0.643
42.13,5504,19.0,3,,,,,,0.628
42.14,5556,18.9,3,,,,,,0.612
42.15,5477,18.7,3,,,,,,0.596
42.16,5442,18.6,3,,,,,,0.580
42.17,5528,18.5,3,,,,,,0.564
42.18,5482,18.4,3,,,,,,0.548
42.19,5494,18.2,3,,,,,,0.532
42.20,5457,18.1,3,91.90207025787434,102.93056424344607,33.42343414440197,-111.92833122543756,17.251520205026186,0.515
42.21,5477,18.0,3,,,,,,0.499
42.22,5456,17.9,3,,,,,,0.483
42.23,5442,17.8,3,,,,,,0.466
42.24,5393,17.6,3,,,,,,0.449
42.25,5355,17.5,3,,,,,,0.433
42.26,5384,17.4,3,,,,,,0.416
42.27,5383,17.3,3,,,,,,0.399
42.28,5347,17.2,3,,,,,,0.382
42.29,5359,17.1,3,,,,,,0.365
42.30,5400,16.9,3,91.83485635576127,102.817728127563,33.423431765051454,-111.92832319288483,16.773762693526947,0.348
42.31,5307,16.8,3,,,,,,0.331
42.32,5364,16.7,3,,,,,,0.314
42.33,5354,16.6,3,,,,,,0.297
42.34,5359,16.5,3,,,,,,0.280
42.35,5302,16.3,3,,,,,,0.262
42.36,5251,16.2,3,,,,,,0.245
42.37,5288,16.1,3,,,,,,0.228
42.38,5280,16.0,3,,,,,,0.210
42.39,5240,15.9,3,,,,,,0.193
42.40,5304,15.8,3,92.04348961542117,102.91047756203923,33.42342946994656,-111.9283151358565,16.309057881426238,0.175
42.41,5280,15.7,3,,,,,,0.158
42.42,5208,15.5,3,,,,,,0.141
42.43,5272,15.4,3,,,,,,0.123
42.44,5258,15.3,3,,,,,,0.105
42.45,5260,15.2,3,,,,,,0.088
42.46,5225,15.1,3,,,,,,0.070
42.47,5162,15.0,3,,,,,,0.053
42.48,5212,14.9,3,,,,,,0.035
42.49,5176,14.8,3,,,,,,0.018
42.50,5193,14.6,3,91.96152002811922,102.7068081053573,33.423427259338965,-111.92830705523609,15.85786437626905,-0.000
42.51,5206,14.5,3,,,,,,-0.018
42.52,5173,14.4,3,,,,,,-0.035
42.53,5154,14.3,3,,,,,,-0.053
42.54,5095,14.2,3,,,,,,-0.070
42.55,5124,14.1,3,,,,,,-0.088
42.56,5073,14.0,3,,,,,,-0.105
42.57,5112,13.9,3,,,,,,-0.123
42.58,5117,13.8,3,,,,,,-0.141
42.59,5074,13.7,3,,,,,,-0.158
42.60,5092,13.6,3,91.8794642107796,103.06606833658486,33.4234251334711,-111.92829895190974,15.420627451571766,-0.175
42.61,5058,13.4,3,,,,,,-0.193
42.62,5036,13.3,3,,,,,,-0.210
42.63,5036,13.2,3,,,,,,-0.228
42.64,5032,13.1,3,,,,,,-0.245
42.65,5036,13.0,3,,,,,,-0.262
42.66,4995,12.9,3,,,,,,-0.280
42.67,4990,12.8,3,,,,,,-0.297
42.68,4994,12.7,3,,,,,,-0.314
42.69,4959,12.6,3,,,,,,-0.331
42.70,5012,12.5,3,91.96221234872806,102.79580711971788,33.42342309257607,-111.92829082676606,14.997778607390797,-0.348
42.71,4976,12.4,3,,,,,,-0.365
42.72,4965,12.3,3,,,,,,-0.382
42.73,4939,12.2,3,,,,,,-0.399
42.74,4987,12.1,3,,,,,,-0.416
42.75,4937,12.0,3,,,,,,-0.433
42.76,4925,11.9,3,,,,,,-0.449
42.77,4899,11.8,3,,,,,,-0.466
42.78,4945,11.7,3,,,,,,-0.483
42.79,4910,11.6,3,,,,,,-0.499
42.80,4912,11.5,3,91.81055475525842,102.9053445404685,33.4234211368777,-111.92828268069609,14.589735144484202,-0.515
42.81,4928,11.4,3,,,,,,-0.532
42.82,4863,11.3,3,,,,,,-0.548
42.83,4849,11.2,3,,,,,,-0.564
42.84,4879,11.1,3,,,,,,-0.580
42.85,4846,11.0,3,,,,,,-0.596
42.86,4880,10.9,3,,,,,,-0.612
42.87,4872,10.8,3,,,,,,-0.628
42.88,4888,10.7,3,,,,,,-0.643
42.89,4867,10.6,3,,,,,,-0.659
42.90,4851,10.5,3,91.88539450180912,103.04781327431216,33.42341926659045,-111.92827451459311,14.196899752486193,-0.674
42.91,4853,10.4,3,,,,,,-0.690
42.92,4841,10.3,3,,,,,,-0.705
42.93,4820,10.2,3,,,,,,-0.720
42.94,4856,10.1,3,,,,,,-0.735
42.95,4827,10.0,3,,,,,,-0.750
42.96,4790,9.9,3,,,,,,-0.765
42.97,4749,9.8,3,,,,,,-0.780
42.98,4810,9.7,3,,,,,,-0.794
42.99,4813,9.6,3,,,,,,-0.809
43.00,4761,9.5,3,91.94450099195718,102.99832583723915,33.423417481919415,-111.92826632935265,13.819660112501055,-0.823
43.01,4778,9.5,3,,,,,,-0.837
43.02,4746,9.4,3,,,,,,-0.851
43.03,4715,9.3,3,,,,,,-0.865
43.04,4707,9.2,3,,,,,,-0.879
43.05,4764,9.1,3,,,,,,-0.892
43.06,4732,9.0,3,,,,,,-0.906
43.07,4754,8.9,3,,,,,,-0.919
43.08,4695,8.8,3,,,,,,-0.932
43.09,4719,8.7,3,,,,,,-0.945
43.10,4708,8.6,3,92.07958386335572,103.08110631772433,33.4234157830603,-111.9282581258723,13.458388514508755,-0.958
43.11,4680,8.6,3,,,,,,-0.971
43.12,4631,8.5,3,,,,,,-0.984
43.13,4668,8.4,3,,,,,,-0.996
43.14,4649,8.3,3,,,,,,-1.008
43.15,4653,8.2,3,,,,,,-1.021
43.16,4617,8.1,3,,,,,,-1.033
43.17,4670,8.0,3,,,,,,-1.044
43.18,4647,8.0,3,,,,,,-1.056
43.19,4592,7.9,3,,,,,,-1.067
43.20,4583,7.8,3,92.09285454965675,103.05036989487827,33.423414170199415,-111.92824990505167,13.113441489959683,-1.079
43.21,4599,7.7,3,,,,,,-1.090
43.22,4624,7.6,3,,,,,,-1.101
43.23,4632,7.5,3,,,,,,-1.112
43.24,4599,7.5,3,,,,,,-1.122
43.25,4580,7.4,3,,,,,,-1.133
43.26,4574,7.3,3,,,,,,-1.143
43.27,4588,7.2,3,,,,,,-1.153
43.28,4575,7.1,3,,,,,,-1.163
43.29,4611,7.0,3,,,,,,-1.173
43.30,4545,7.0,3,91.90383600321391,103.06066696184111,33.42341264351362,-111.92824166779225,12.785159459921115,-1.182
43.31,4560,6.9,3,,,,,,-1.191
43.32,4573,6.8,3,,,,,,-1.201
43.33,4532,6.7,3,,,,,,-1.209
43.34,4560,6.6,3,,,,,,-1.218
43.35,4530,6.6,3,,,,,,-1.227
43.36,4493,6.5,3,,,,,,-1.235
43.37,4529,6.4,3,,,,,,-1.243
43.38,4465,6.3,3,,,,,,-1.251
43.39,4544,6.3,3,,,,,,-1.259
43.40,4502,6.2,3,91.96387532586574,102.97531166056463,33.423411203170346,-111.92823341499738,12.473866399122738,-1.267
43.41,4485,6.1,3,,,,,,-1.274
43.42,4488,6.0,3,,,,,,-1.281
43.43,4509,6.0,3,,,,,,-1.288
43.44,4438,5.9,3,,,,,,-1.295
43.45,4511,5.8,3,,,,,,-1.302
43.46,4416,5.7,3,,,,,,-1.308
43.47,4414,5.7,3,,,,,,-1.314
43.48,4479,5.6,3,,,,,,-1.320
43.49,4469,5.5,3,,,,,,-1.326
43.50,4424,5.4,3,91.96857002310897,103.00576983190916,33.42340984932752,-111.92822514757204,12.179869516232642,-1.331
43.51,4389,5.4,3,,,,,,-1.337
43.52,4456,5.3,3,,,,,,-1.342
43.53,4458,5.2,3,,,,,,-1.347
43.54,4454,5.2,3,,,,,,-1.352
43.55,4422,5.1,3,,,,,,-1.356
43.56,4352,5.0,3,,,,,,-1.360
43.57,4362,5.0,3,,,,,,-1.364
43.58,4356,4.9,3,,,,,,-1.368
43.59,4389,4.8,3,,,,,,-1.372
43.60,4370,4.8,3,92.00360917045667,102.82313985706755,33.423408582133625,-111.92821686642284,11.903458950679614,-1.375
43.61,4394,4.7,3,,,,,,-1.378
43.62,4352,4.6,3,,,,,,-1.381
43.63,4372,4.6,3,,,,,,-1.384
43.64,4401,4.5,3,,,,,,-1.387
43.65,4335,4.4,3,,,,,,-1.389
43.66,4394,4.4,3,,,,,,-1.391
43.67,4338,4.3,3,,,,,,-1.393
43.68,4387,4.2,3,,,,,,-1.395
43.69,4318,4.2,3,,,,,,-1.396
43.70,4288,4.1,3,91.77722480766647,103.1425228728014,33.42340740172762,-111.92820857245795,11.644907486320374,-1.397
43.71,4314,4.1,3,,,,,,-1.398
43.72,4282,4.0,3,,,,,,-1.399
43.73,4294,3.9,3,,,,,,-1.400
43.74,4296,3.9,3,,,,,,-1.400
43.75,4309,3.8,3,,,,,,-1.400
43.76,4255,3.7,3,,,,,,-1.400
43.77,4315,3.7,3,,,,,,-1.400
43.78,4322,3.6,3,,,,,,-1.399
43.79,4271,3.6,3,,,,,,-1.398
43.80,4317,3.5,3,92.12174530837858,102.8450433754787,33.423406308238945,-111.92820026658686,11.404470282234964,-1.397
43.81,4297,3.5,3,,,,,,-1.396
43.82,4261,3.4,3,,,,,,-1.395
43.83,4249,3.3,3,,,,,,-1.393
43.84,4251,3.3,3,,,,,,-1.391
43.85,4246,3.2,3,,,,,,-1.389
43.86,4258,3.2,3,,,,,,-1.387
43.87,4266,3.1,3,,,,,,-1.384
43.88,4243,3.1,3,,,,,,-1.381
43.89,4210,3.0,3,,,,,,-1.378
43.90,4225,3.0,3,92.14671844582087,103.08983633209911,33.42340530178752,-111.9281919497204,11.1823846209155,-1.375
43.91,4198,2.9,3,,,,,,-1.372
43.92,4278,2.9,3,,,,,,-1.368
43.93,4241,2.8,3,,,,,,-1.364
43.94,4183,2.7,3,,,,,,-1.360
43.95,4173,2.7,3,,,,,,-1.356
43.96,4163,2.6,3,,,,,,-1.352
43.97,4230,2.6,3,,,,,,-1.347
43.98,4202,2.5,3,,,,,,-1.342
43.99,4193,2.5,3,,,,,,-1.337
44.00,4245,2.4,3,91.81219899345611,103.013564391313,33.4234043824837,-111.92818362277062,10.97886967409693,-1.331
44.01,4183,2.4,3,,,,,,-1.326
44.02,4184,2.4,3,,,,,,-1.320
44.03,4213,2.3,3,,,,,,-1.314
44.04,4191,2.3,3,,,,,,-1.308
44.05,4169,2.2,3,,,,,,-1.302
44.06,4141,2.2,3,,,,,,-1.295
44.07,4170,2.1,3,,,,,,-1.288
44.08,4171,2.1,3,,,,,,-1.281
44.09,4157,2.0,3,,,,,,-1.274
44.10,4144,2.0,3,91.8540138125867,103.00122410114977,33.42340355042832,-111.92817528665066,10.79412628646114,-1.267
44.11,4163,1.9,3,,,,,,-1.259
44.12,4187,1.9,3,,,,,,-1.251
44.13,4122,1.9,3,,,,,,-1.243
44.14,4145,1.8,3,,,,,,-1.235
44.15,4133,1.8,3,,,,,,-1.227
44.16,4143,1.7,3,,,,,,-1.218
44.17,4122,1.7,3,,,,,,-1.209
44.18,4180,1.6,3,,,,,,-1.201
44.19,4136,1.6,3,,,,,,-1.191
44.20,4146,1.6,3,91.82628271150735,102.95464709079916,33.4234028057126,-111.92816694227467,10.628336777427371,-1.182
44.21,4142,1.5,3,,,,,,-1.173
44.22,4084,1.5,3,,,,,,-1.163
44.23,4140,1.5,3,,,,,,-1.153
44.24,4162,1.4,3,,,,,,-1.143
44.25,4159,1.4,3,,,,,,-1.133
44.26,4135,1.3,3,,,,,,-1.122
44.27,4101,1.3,3,,,,,,-1.112
44.28,4060,1.3,3,,,,,,-1.101
44.29,4138,1.2,3,,,,,,-1.090
44.30,4055,1.2,3,91.97127292367102,103.06125903373248,33.42340214841822,-111.9281585905577,10.481664761225048,-1.079
44.31,4140,1.2,3,,,,,,-1.067
44.32,4049,1.1,3,,,,,,-1.056
44.33,4102,1.1,3,,,,,,-1.044
44.34,4115,1.1,3,,,,,,-1.033
44.35,4064,1.0,3,,,,,,-1.021
44.36,4036,1.0,3,,,,,,-1.008
44.37,4062,1.0,3,,,,,,-0.996
44.38,4103,0.9,3,,,,,,-0.984
44.39,4070,0.9,3,,,,,,-0.971
44.40,4072,0.9,3,91.97121633499741,103.06057257527941,33.42340157861726,-111.92815023241562,10.35425498542623,-0.958
44.41,4061,0.9,3,,,,,,-0.945
44.42,4112,0.8,3,,,,,,-0.932
44.43,4094,0.8,3,,,,,,-0.919
44.44,4041,0.8,3,,,,,,-0.906
44.45,4013,0.7,3,,,,,,-0.892
44.46,4100,0.7,3,,,,,,-0.879
44.47,4080,0.7,3,,,,,,-0.865
44.48,4076,0.7,3,,,,,,-0.851
44.49,4058,0.6,3,,,,,,-0.837
