time_s,engine.rpm,engine.tps,engine.gear,engine.water_temp,engine.oil_temp,gps.lat,gps.lon,gps.speed,imu.lat_g
111.65,3785,99.1,5,,,,,,0.206
111.66,3728,0.0,5,,,,,,0.202
111.67,3776,100.0,5,,,,,,0.205
111.68,3794,100.0,5,,,,,,0.212
111.69,3748,1.4,5,,,,,,0.201
111.70,3689,1.1,5,88.33,95.34,33.4259553,-111.9245601,21.33,0.194
111.71,3783,100.0,5,,,,,,0.203
111.72,3773,1.1,5,,,,,,0.202
111.73,3797,99.1,5,,,,,,0.208
111.74,3751,0.3,5,,,,,,0.197
111.75,3794,99.7,5,,,,,,0.208
111.76,3815,15.4,5,,,,,,0.207
111.77,3738,0.0,5,,,,,,0.198
111.78,3715,0.0,5,,,,,,0.194
111.79,3668,0.0,5,,,,,,0.191
111.80,3721,100.0,5,88.37,95.63,33.4259660,-111.9245800,21.31,0.191
111.81,3785,100.0,5,,,,,,0.202
111.82,3696,1.4,5,,,,,,0.191
111.83,3668,1.5,5,,,,,,0.187
111.84,3706,100.0,5,,,,,,0.191
111.85,3764,100.0,5,,,,,,0.201
111.86,3789,0.0,5,,,,,,0.200
111.87,3660,0.7,5,,,,,,0.189
111.88,3763,100.0,5,,,,,,0.199
111.89,3728,0.0,5,,,,,,0.193
111.90,3796,100.0,5,88.43,95.64,33.4259764,-111.9246000,21.89,0.199
111.91,3733,0.0,5,,,,,,0.195
111.92,3740,0.0,5,,,,,,0.192
111.93,3660,0.0,5,,,,,,0.185
111.94,3745,98.9,5,,,,,,0.192
111.95,3686,0.1,5,,,,,,0.185
111.96,3737,99.2,5,,,,,,0.190
111.97,3676,0.9,5,,,,,,0.186
111.98,3704,100.0,5,,,,,,0.192
111.99,3715,86.1,5,,,,,,0.192
112.00,3697,0.0,5,88.30,95.62,33.4259867,-111.9246200,21.29,0.186
112.01,3646,0.3,5,,,,,,0.178
112.02,3652,100.0,5,,,,,,0.179
112.03,3642,100.0,5,,,,,,0.182
112.04,3675,100.0,5,,,,,,0.185
112.05,3659,0.0,5,,,,,,0.181
112.06,3658,0.0,5,,,,,,0.180
112.07,3705,100.0,5,,,,,,0.190
112.08,3684,0.0,5,,,,,,0.181
112.09,3714,98.6,5,,,,,,0.187
112.10,3696,0.0,5,88.19,95.30,33.4259968,-111.9246400,21.25,0.183
112.11,3715,99.5,5,,,,,,0.186
112.12,3668,0.0,5,,,,,,0.177
112.13,3636,1.4,5,,,,,,0.172
112.14,3612,0.1,5,,,,,,0.171
112.15,3652,99.6,5,,,,,,0.181
112.16,3666,1.5,5,,,,,,0.179
112.17,3686,98.8,5,,,,,,0.181
112.18,3596,0.2,5,,,,,,0.170
112.19,3654,99.2,5,,,,,,0.180
112.20,3590,0.0,5,88.50,95.29,33.4260067,-111.9246599,20.57,0.170
112.21,3657,99.4,5,,,,,,0.177
112.22,3653,0.2,5,,,,,,0.172
112.23,3673,99.1,5,,,,,,0.177
112.24,3595,0.9,5,,,,,,0.168
112.25,3558,0.6,5,,,,,,0.165
112.26,3598,98.8,5,,,,,,0.167
112.27,3673,99.3,5,,,,,,0.176
112.28,3633,0.5,5,,,,,,0.170
112.29,3645,100.0,5,,,,,,0.173
112.30,3681,100.0,5,88.30,95.49,33.4260163,-111.9246798,20.98,0.175
112.31,3600,0.0,5,,,,,,0.165
112.32,3550,0.0,5,,,,,,0.164
112.33,3607,100.0,5,,,,,,0.169
112.34,3570,0.0,5,,,,,,0.165
112.35,3641,100.0,5,,,,,,0.172
112.36,3658,0.0,5,,,,,,0.171
112.37,3612,0.0,5,,,,,,0.169
112.38,3566,1.0,5,,,,,,0.163
112.39,3646,100.0,5,,,,,,0.168
112.40,3612,1.3,5,88.24,95.52,33.4260258,-111.9246997,20.61,0.167
112.41,3598,100.0,5,,,,,,0.168
112.42,3653,100.0,5,,,,,,0.170
112.43,3591,0.0,5,,,,,,0.161
112.44,3887,0.0,4,,,,,,0.156
112.45,3567,100.0,5,,,,,,0.160
112.46,3600,99.2,5,,,,,,0.165
112.47,3601,1.4,5,,,,,,0.161
112.48,3648,99.8,5,,,,,,0.168
112.49,3577,0.4,5,,,,,,0.159
112.50,3888,0.0,4,88.36,95.51,33.4260351,-111.9247196,19.85,0.153
112.51,3585,99.3,5,,,,,,0.162
112.52,3568,18.9,5,,,,,,0.162
112.53,3597,0.5,5,,,,,,0.159
112.54,3595,86.7,5,,,,,,0.159
112.55,3586,100.0,5,,,,,,0.164
112.56,3564,0.0,5,,,,,,0.154
112.57,3549,85.1,5,,,,,,0.155
112.58,3821,0.8,4,,,,,,0.149
112.59,3589,99.2,5,,,,,,0.158
112.60,3549,1.1,5,88.34,95.61,33.4260443,-111.9247395,20.10,0.155
112.61,3545,100.0,5,,,,,,0.158
112.62,3584,99.8,5,,,,,,0.162
112.63,3574,0.0,5,,,,,,0.158
112.64,3534,1.1,5,,,,,,0.156
112.65,3874,1.2,4,,,,,,0.152
112.66,3536,96.5,5,,,,,,0.153
112.67,3860,24.2,4,,,,,,0.152
112.68,3562,98.7,5,,,,,,0.154
112.69,3838,1.4,4,,,,,,0.147
112.70,3571,100.0,5,88.33,95.48,33.4260532,-111.9247595,20.21,0.155
112.71,3865,1.1,4,,,,,,0.147
112.72,3827,0.1,4,,,,,,0.145
112.73,3571,100.0,5,,,,,,0.154
112.74,3903,0.5,4,,,,,,0.150
112.75,3814,0.0,4,,,,,,0.143
112.76,3530,100.0,5,,,,,,0.151
112.77,3839,0.0,4,,,,,,0.144
112.78,3828,18.6,4,,,,,,0.143
112.79,3860,99.6,4,,,,,,0.146
112.80,3565,99.9,5,88.14,95.38,33.4260620,-111.9247793,20.02,0.151
112.81,3531,99.9,5,,,,,,0.152
112.82,3842,0.0,4,,,,,,0.143
112.83,3806,1.2,4,,,,,,0.141
112.84,3813,99.5,4,,,,,,0.143
112.85,3820,100.0,4,,,,,,0.143
112.86,3812,30.9,4,,,,,,0.143
112.87,3880,100.0,4,,,,,,0.149
112.88,3535,100.0,5,,,,,,0.150
112.89,3849,0.0,4,,,,,,0.142
112.90,3761,0.0,4,88.30,95.38,33.4260705,-111.9247991,19.21,0.137
112.91,3782,13.0,4,,,,,,0.137
112.92,3837,100.0,4,,,,,,0.145
112.93,3822,0.0,4,,,,,,0.144
112.94,3807,1.3,4,,,,,,0.139
112.95,3769,1.4,4,,,,,,0.137
112.96,3835,100.0,4,,,,,,0.140
112.97,3760,0.0,4,,,,,,0.135
112.98,3841,99.3,4,,,,,,0.144
112.99,3863,100.0,4,,,,,,0.145
113.00,3755,0.0,4,88.11,95.31,33.4260789,-111.9248188,19.23,0.136
113.01,3800,100.0,4,,,,,,0.141
113.02,3757,0.2,4,,,,,,0.133
113.03,3772,21.4,4,,,,,,0.133
113.04,3797,98.7,4,,,,,,0.140
113.05,3765,0.8,4,,,,,,0.137
113.06,3803,24.2,4,,,,,,0.136
113.07,3760,0.0,4,,,,,,0.131
113.08,3802,100.0,4,,,,,,0.136
113.09,3751,0.0,4,,,,,,0.132
113.10,3749,0.0,4,88.44,95.58,33.4260871,-111.9248384,18.98,0.131
113.11,3779,100.0,4,,,,,,0.135
113.12,3747,0.0,4,,,,,,0.134
113.13,3713,0.0,4,,,,,,0.128
113.14,3708,99.0,4,,,,,,0.129
113.15,3788,100.0,4,,,,,,0.138
113.16,3808,0.1,4,,,,,,0.135
113.17,3814,100.0,4,,,,,,0.137
113.18,3696,0.0,4,,,,,,0.129
113.19,3795,98.6,4,,,,,,0.136
113.20,3807,99.6,4,88.35,95.56,33.4260952,-111.9248582,19.54,0.138
113.21,3784,1.3,4,,,,,,0.134
113.22,3766,84.7,4,,,,,,0.134
113.23,3702,1.0,4,,,,,,0.126
113.24,3724,99.8,4,,,,,,0.128
113.25,3702,0.0,4,,,,,,0.126
113.26,3663,0.0,4,,,,,,0.124
113.27,3745,100.0,4,,,,,,0.132
113.28,3742,16.4,4,,,,,,0.132
113.29,3783,100.0,4,,,,,,0.133
113.30,3675,0.0,4,88.40,95.58,33.4261031,-111.9248778,18.69,0.125
113.31,3754,98.8,4,,,,,,0.128
113.32,3746,99.7,4,,,,,,0.131
113.33,3790,100.0,4,,,,,,0.133
113.34,3801,0.0,4,,,,,,0.132
113.35,3664,0.9,4,,,,,,0.123
113.36,3751,99.6,4,,,,,,0.131
113.37,3664,0.0,4,,,,,,0.122
113.38,3667,38.5,4,,,,,,0.122
113.39,3742,99.6,4,,,,,,0.128
113.40,3696,0.0,4,88.22,95.38,33.4261109,-111.9248975,18.70,0.124
113.41,3624,0.0,4,,,,,,0.118
113.42,3699,98.9,4,,,,,,0.126
113.43,3765,99.0,4,,,,,,0.129
113.44,3693,0.3,4,,,,,,0.123
113.45,3746,99.7,4,,,,,,0.127
113.46,3671,0.0,4,,,,,,0.122
113.47,3709,98.6,4,,,,,,0.125
113.48,3632,0.6,4,,,,,,0.118
113.49,3728,99.4,4,,,,,,0.126
113.50,3700,5.2,4,88.24,95.26,33.4261186,-111.9249172,18.87,0.125
113.51,3655,0.0,4,,,,,,0.119
113.52,3732,99.5,4,,,,,,0.123
113.53,3699,0.1,4,,,,,,0.119
113.54,3676,98.6,4,,,,,,0.122
113.55,3605,0.8,4,,,,,,0.115
113.56,3617,99.3,4,,,,,,0.115
113.57,3679,98.9,4,,,,,,0.119
113.58,3752,100.0,4,,,,,,0.125
113.59,3640,0.0,4,,,,,,0.117
113.60,3614,0.6,4,88.41,95.35,33.4261260,-111.9249367,18.12,0.114
113.61,3681,100.0,4,,,,,,0.121
113.62,3652,0.0,4,,,,,,0.115
113.63,3622,0.7,4,,,,,,0.114
113.64,3655,99.9,4,,,,,,0.117
113.65,3713,100.0,4,,,,,,0.122
113.66,3712,0.1,4,,,,,,0.119
113.67,3587,0.0,4,,,,,,0.112
113.68,3675,100.0,4,,,,,,0.117
113.69,3680,100.0,4,,,,,,0.119
113.70,3594,0.0,4,88.29,95.56,33.4261333,-111.9249562,17.99,0.112
113.71,3641,99.6,4,,,,,,0.113
113.72,3662,100.0,4,,,,,,0.114
113.73,3707,99.4,4,,,,,,0.121
113.74,3629,0.0,4,,,,,,0.116
113.75,3669,60.5,4,,,,,,0.116
113.76,3663,0.4,4,,,,,,0.114
113.77,3614,1.4,4,,,,,,0.113
113.78,3616,0.0,4,,,,,,0.110
113.79,3618,100.0,4,,,,,,0.110
113.80,3592,77.9,4,88.42,95.50,33.4261404,-111.9249756,17.97,0.111
113.81,3678,99.2,4,,,,,,0.116
113.82,3619,1.2,4,,,,,,0.110
113.83,3630,99.5,4,,,,,,0.111
113.84,3603,99.2,4,,,,,,0.112
113.85,3564,1.1,4,,,,,,0.108
113.86,3662,100.0,4,,,,,,0.115
113.87,3586,1.1,4,,,,,,0.108
113.88,3625,100.0,4,,,,,,0.110
113.89,3591,46.3,4,,,,,,0.110
113.90,3637,100.0,4,88.20,95.25,33.4261474,-111.9249950,18.39,0.115
113.91,3579,0.7,4,,,,,,0.107
113.92,3575,49.5,4,,,,,,0.107
113.93,3668,98.9,4,,,,,,0.113
113.94,3644,18.1,4,,,,,,0.113
113.95,3598,0.0,4,,,,,,0.110
113.96,3555,0.0,4,,,,,,0.104
113.97,3657,99.0,4,,,,,,0.111
113.98,3608,0.5,4,,,,,,0.109
113.99,3646,100.0,4,,,,,,0.113
114.00,3577,0.0,4,88.14,95.24,33.4261543,-111.9250145,17.73,0.106
114.01,3631,98.9,4,,,,,,0.109
114.02,3613,100.0,4,,,,,,0.110
114.03,3595,99.5,4,,,,,,0.110
114.04,3611,0.0,4,,,,,,0.108
114.05,3559,0.0,4,,,,,,0.106
114.06,3625,99.6,4,,,,,,0.110
114.07,3562,0.0,4,,,,,,0.104
114.08,3602,100.0,4,,,,,,0.106
114.09,3597,99.4,4,,,,,,0.109
114.10,3548,0.0,4,88.19,95.55,33.4261611,-111.9250339,17.69,0.104
114.11,3622,98.6,4,,,,,,0.109
114.12,3547,0.0,4,,,,,,0.101
114.13,3582,98.6,4,,,,,,0.108
114.14,3550,1.0,4,,,,,,0.102
114.15,3588,100.0,4,,,,,,0.108
114.16,3497,1.4,4,,,,,,0.101
114.17,3556,100.0,4,,,,,,0.102
114.18,3486,0.0,4,,,,,,0.100
114.19,3510,0.0,4,,,,,,0.099
114.20,3586,100.0,4,88.31,95.23,33.4261677,-111.9250532,17.83,0.105
114.21,3602,1.4,4,,,,,,0.105
114.22,3589,45.9,4,,,,,,0.105
114.23,3508,0.0,4,,,,,,0.099
114.24,3516,100.0,4,,,,,,0.099
114.25,3570,100.0,4,,,,,,0.103
114.26,3523,0.0,4,,,,,,0.099
114.27,3524,57.2,4,,,,,,0.099
114.28,3575,100.0,4,,,,,,0.104
114.29,3528,0.0,4,,,,,,0.099
114.30,3603,99.3,4,88.18,95.42,33.4261741,-111.9250724,17.77,0.104
114.31,3541,0.0,4,,,,,,0.100
114.32,3509,0.0,4,,,,,,0.097
114.33,3515,98.6,4,,,,,,0.098
114.34,3506,68.1,4,,,,,,0.098
114.35,3496,100.0,4,,,,,,0.099
114.36,3528,36.5,4,,,,,,0.099
114.37,3550,99.6,4,,,,,,0.102
114.38,3473,1.0,4,,,,,,0.096
114.39,3478,100.0,4,,,,,,0.097
114.40,3540,100.0,4,88.15,95.53,33.4261805,-111.9250916,17.59,0.101
114.41,3526,0.8,4,,,,,,0.100
114.42,3536,100.0,4,,,,,,0.101
114.43,3529,0.0,4,,,,,,0.099
114.44,3504,0.0,4,,,,,,0.095
114.45,3507,100.0,4,,,,,,0.099
114.46,3466,0.4,4,,,,,,0.092
114.47,3452,0.9,4,,,,,,0.092
114.48,3499,100.0,4,,,,,,0.099
114.49,3485,0.0,4,,,,,,0.096
114.50,3454,0.0,4,88.16,95.36,33.4261866,-111.9251107,16.94,0.093
114.51,3447,55.9,4,,,,,,0.093
114.52,3515,98.5,4,,,,,,0.095
114.53,3467,100.0,4,,,,,,0.096
114.54,3539,100.0,4,,,,,,0.098
114.55,3529,0.8,4,,,,,,0.098
114.56,3497,19.2,4,,,,,,0.097
114.57,3516,1.1,4,,,,,,0.096
114.58,3509,98.9,4,,,,,,0.097
114.59,3513,99.9,4,,,,,,0.098
114.60,3506,1.5,4,88.19,95.32,33.4261928,-111.9251299,17.12,0.094
114.61,3475,98.9,4,,,,,,0.096
114.62,3443,0.0,4,,,,,,0.090
114.63,3410,0.1,4,,,,,,0.088
114.64,3431,98.7,4,,,,,,0.091
114.65,3401,0.0,4,,,,,,0.089
114.66,3449,98.6,4,,,,,,0.093
114.67,3499,99.0,4,,,,,,0.094
114.68,3509,100.0,4,,,,,,0.095
114.69,3504,100.0,4,,,,,,0.096
114.70,3462,0.0,4,88.27,95.56,33.4261987,-111.9251489,17.08,0.093
114.71,3402,0.8,4,,,,,,0.088
114.72,3387,0.0,4,,,,,,0.086
114.73,3354,0.0,4,,,,,,0.085
114.74,3423,100.0,4,,,,,,0.090
114.75,3491,98.8,4,,,,,,0.092
114.76,3469,30.8,4,,,,,,0.092
114.77,3426,0.6,4,,,,,,0.087
114.78,3456,100.0,4,,,,,,0.091
114.79,3380,1.2,4,,,,,,0.086
114.80,3368,40.8,4,88.24,95.53,33.4262044,-111.9251676,16.41,0.085
114.81,3452,98.6,4,,,,,,0.092
114.82,3431,0.2,4,,,,,,0.087
114.83,3476,99.6,4,,,,,,0.092
114.84,3496,42.0,4,,,,,,0.092
114.85,3382,1.4,4,,,,,,0.086
114.86,3440,100.0,4,,,,,,0.090
114.87,3403,0.0,4,,,,,,0.087
114.88,3398,1.1,4,,,,,,0.086
114.89,3440,100.0,4,,,,,,0.089
114.90,3459,100.0,4,88.42,95.58,33.4262102,-111.9251866,17.02,0.091
114.91,3402,0.0,4,,,,,,0.088
114.92,3465,99.9,4,,,,,,0.090
114.93,3452,0.7,4,,,,,,0.088
114.94,3346,0.0,4,,,,,,0.083
114.95,3441,100.0,4,,,,,,0.087
114.96,3415,0.2,4,,,,,,0.087
114.97,3436,99.6,4,,,,,,0.089
114.98,3410,0.9,4,,,,,,0.088
114.99,3381,0.0,4,,,,,,0.084
115.00,3373,0.9,4,88.13,95.23,33.4262157,-111.9252055,16.26,0.083
115.01,3423,99.2,4,,,,,,0.085
115.02,3316,0.0,4,,,,,,0.080
115.03,3337,98.9,4,,,,,,0.081
115.04,3323,100.0,4,,,,,,0.081
115.05,3423,99.5,4,,,,,,0.087
115.06,3364,0.0,4,,,,,,0.084
115.07,3419,100.0,4,,,,,,0.088
115.08,3355,0.0,4,,,,,,0.082
115.09,3436,100.0,4,,,,,,0.087
115.10,3428,0.8,4,88.25,95.25,33.4262212,-111.9252242,16.54,0.085
115.11,3392,1.0,4,,,,,,0.085
115.12,3441,99.6,4,,,,,,0.087
115.13,3423,98.6,4,,,,,,0.087
115.14,3416,52.7,4,,,,,,0.087
115.15,3390,1.0,4,,,,,,0.082
115.16,3442,100.0,4,,,,,,0.087
115.17,3343,1.1,4,,,,,,0.081
115.18,3354,89.8,4,,,,,,0.081
115.19,3416,98.6,4,,,,,,0.085
115.20,3323,0.0,4,88.39,95.36,33.4262266,-111.9252430,16.14,0.080
115.21,3298,0.0,4,,,,,,0.077
115.22,3313,98.5,4,,,,,,0.079
115.23,3327,98.8,4,,,,,,0.080
115.24,3363,100.0,4,,,,,,0.083
115.25,3405,99.6,4,,,,,,0.085
115.26,3407,1.0,4,,,,,,0.083
115.27,3392,0.6,4,,,,,,0.081
115.28,3418,99.6,4,,,,,,0.083
115.29,3313,0.2,4,,,,,,0.077
115.30,3350,100.0,4,88.38,95.22,33.4262318,-111.9252616,16.32,0.082
115.31,3284,1.1,4,,,,,,0.076
115.32,3331,100.0,4,,,,,,0.080
115.33,3299,0.5,4,,,,,,0.075
115.34,3319,99.8,4,,,,,,0.076
115.35,3389,98.9,4,,,,,,0.082
115.36,3363,99.0,4,,,,,,0.083
115.37,3358,0.0,4,,,,,,0.079
115.38,3355,61.4,4,,,,,,0.079
115.39,3287,0.7,4,,,,,,0.075
115.40,3280,100.0,4,88.10,95.18,33.4262368,-111.9252800,15.73,0.075
115.41,3289,99.5,4,,,,,,0.077
115.42,3365,99.5,4,,,,,,0.080
115.43,3317,0.0,4,,,,,,0.079
115.44,3284,0.5,4,,,,,,0.076
115.45,3338,98.5,4,,,,,,0.080
115.46,3285,0.0,4,,,,,,0.074
115.47,3348,100.0,4,,,,,,0.079
115.48,3319,47.5,4,,,,,,0.079
115.49,3388,100.0,4,,,,,,0.080
115.50,3294,1.1,4,88.33,95.29,33.4262418,-111.9252986,15.86,0.076
115.51,3329,100.0,4,,,,,,0.079
115.52,3257,0.6,4,,,,,,0.074
115.53,3328,100.0,4,,,,,,0.079
115.54,3340,0.0,4,,,,,,0.077
115.55,3276,0.9,4,,,,,,0.072
115.56,3322,99.0,4,,,,,,0.077
115.57,3248,0.0,4,,,,,,0.072
115.58,3243,99.4,4,,,,,,0.073
115.59,3329,100.0,4,,,,,,0.077
115.60,3379,98.8,4,88.05,95.35,33.4262467,-111.9253170,16.19,0.079
115.61,3310,0.3,4,,,,,,0.075
115.62,3237,0.0,4,,,,,,0.072
115.63,3244,100.0,4,,,,,,0.072
115.64,3330,99.7,4,,,,,,0.078
115.65,3353,0.0,4,,,,,,0.077
115.66,3302,0.0,4,,,,,,0.075
115.67,3251,0.5,4,,,,,,0.074
115.68,3253,0.0,4,,,,,,0.072
115.69,3237,0.0,4,,,,,,0.071
115.70,3265,0.0,4,88.19,95.43,33.4262515,-111.9253352,15.34,0.071
115.71,3265,98.9,4,,,,,,0.073
115.72,3293,99.9,4,,,,,,0.073
115.73,3239,0.0,4,,,,,,0.072
115.74,3187,0.0,4,,,,,,0.069
115.75,3283,100.0,4,,,,,,0.074
115.76,3228,0.0,4,,,,,,0.071
115.77,3247,7.4,4,,,,,,0.071
115.78,3198,1.1,4,,,,,,0.068
115.79,3261,98.9,4,,,,,,0.070
115.80,3334,99.7,4,88.36,95.50,33.4262561,-111.9253533,15.85,0.075
115.81,3252,0.0,4,,,,,,0.069
115.82,3244,100.0,4,,,,,,0.071
115.83,3237,68.4,4,,,,,,0.071
115.84,3247,98.9,4,,,,,,0.073
115.85,3218,0.0,4,,,,,,0.067
115.86,3192,100.0,4,,,,,,0.068
115.87,3304,98.8,4,,,,,,0.073
115.88,3277,1.5,4,,,,,,0.073
115.89,3180,0.1,4,,,,,,0.067
115.90,3244,99.3,4,88.17,95.47,33.4262606,-111.9253713,15.39,0.070
115.91,3261,100.0,4,,,,,,0.071
115.92,3245,1.5,4,,,,,,0.070
115.93,3322,100.0,4,,,,,,0.073
115.94,3212,0.0,4,,,,,,0.070
115.95,3275,98.7,4,,,,,,0.071
115.96,3252,100.0,4,,,,,,0.071
115.97,3276,25.1,4,,,,,,0.071
115.98,3274,0.0,4,,,,,,0.070
115.99,3265,100.0,4,,,,,,0.073
116.00,3275,76.2,4,88.22,95.46,33.4262651,-111.9253896,15.74,0.073
116.01,3235,0.9,4,,,,,,0.068
116.02,3289,100.0,4,,,,,,0.073
116.03,3270,0.0,4,,,,,,0.071
116.04,3574,0.8,3,,,,,,0.065
116.05,3267,98.6,4,,,,,,0.071
116.06,3191,0.0,4,,,,,,0.067
116.07,3537,0.9,3,,,,,,0.065
116.08,3266,98.5,4,,,,,,0.070
116.09,3580,0.0,3,,,,,,0.065
116.10,3236,100.0,4,88.17,95.42,33.4262695,-111.9254076,15.47,0.070
116.11,3273,99.8,4,,,,,,0.072
116.12,3225,0.0,4,,,,,,0.067
116.13,3206,99.1,4,,,,,,0.069
116.14,3288,100.0,4,,,,,,0.071
116.15,3569,0.0,3,,,,,,0.066
116.16,3267,99.8,4,,,,,,0.070
116.17,3291,99.2,4,,,,,,0.071
116.18,3172,0.0,4,,,,,,0.066
116.19,3205,79.8,4,,,,,,0.066
116.20,3212,98.9,4,88.33,95.19,33.4262738,-111.9254258,15.28,0.068
116.21,3258,99.0,4,,,,,,0.069
116.22,3227,0.0,4,,,,,,0.067
116.23,3272,99.0,4,,,,,,0.070
116.24,3579,0.0,3,,,,,,0.065
116.25,3246,100.0,4,,,,,,0.067
116.26,3219,0.0,4,,,,,,0.066
116.27,3222,100.0,4,,,,,,0.068
116.28,3217,1.4,4,,,,,,0.066
116.29,3530,0.0,3,,,,,,0.064
116.30,3226,99.9,4,88.04,95.44,33.4262780,-111.9254438,15.41,0.069
116.31,3558,0.0,3,,,,,,0.064
116.32,3260,98.9,4,,,,,,0.069
116.33,3225,0.5,4,,,,,,0.067
116.34,3207,98.5,4,,,,,,0.068
116.35,3265,100.0,4,,,,,,0.068
116.36,3577,0.0,3,,,,,,0.065
116.37,3558,1.0,3,,,,,,0.064
116.38,3547,0.1,3,,,,,,0.062
116.39,3610,100.0,3,,,,,,0.065
116.40,3213,99.9,4,88.38,95.29,33.4262821,-111.9254618,15.20,0.067
116.41,3539,0.1,3,,,,,,0.064
116.42,3518,0.0,3,,,,,,0.063
116.43,3536,100.0,3,,,,,,0.064
116.44,3561,0.0,3,,,,,,0.063
116.45,3232,99.9,4,,,,,,0.067
116.46,3585,1.3,3,,,,,,0.064
116.47,3552,0.6,3,,,,,,0.063
116.48,3208,100.0,4,,,,,,0.067
116.49,3242,99.5,4,,,,,,0.068
116.50,3227,0.0,4,88.23,95.25,33.4262861,-111.9254797,15.08,0.065
116.51,3557,0.0,3,,,,,,0.063
116.52,3498,0.0,3,,,,,,0.059
116.53,3567,99.2,3,,,,,,0.064
116.54,3486,0.9,3,,,,,,0.061
116.55,3234,100.0,4,,,,,,0.066
116.56,3190,90.3,4,,,,,,0.066
116.57,3244,41.3,4,,,,,,0.066
116.58,3536,0.0,3,,,,,,0.063
116.59,3564,100.0,3,,,,,,0.064
116.60,3548,0.2,3,88.30,95.15,33.4262900,-111.9254975,14.79,0.063
116.61,3571,40.7,3,,,,,,0.063
116.62,3576,100.0,3,,,,,,0.064
116.63,3542,1.2,3,,,,,,0.062
116.64,3236,100.0,4,,,,,,0.065
116.65,3515,0.0,3,,,,,,0.061
116.66,3523,0.0,3,,,,,,0.060
116.67,3543,99.9,3,,,,,,0.064
116.68,3446,0.0,3,,,,,,0.059
116.69,3535,100.0,3,,,,,,0.061
116.70,3558,100.0,3,88.19,95.43,33.4262938,-111.9255153,14.82,0.063
116.71,3483,0.0,3,,,,,,0.058
116.72,3543,98.5,3,,,,,,0.063
116.73,3475,0.4,3,,,,,,0.058
116.74,3545,100.0,3,,,,,,0.063
116.75,3457,0.8,3,,,,,,0.058
116.76,3468,0.0,3,,,,,,0.057
116.77,3474,100.0,3,,,,,,0.058
116.78,3528,100.0,3,,,,,,0.060
116.79,3432,0.0,3,,,,,,0.058
116.80,3549,100.0,3,88.15,95.17,33.4262975,-111.9255327,14.83,0.062
116.81,3433,0.4,3,,,,,,0.057
116.82,3497,100.0,3,,,,,,0.059
116.83,3438,0.0,3,,,,,,0.058
116.84,3451,0.5,3,,,,,,0.057
116.85,3530,99.7,3,,,,,,0.061
116.86,3532,90.3,3,,,,,,0.062
116.87,3579,98.5,3,,,,,,0.063
116.88,3549,0.0,3,,,,,,0.061
116.89,3485,0.8,3,,,,,,0.059
116.90,3457,0.5,3,88.17,95.37,33.4263011,-111.9255502,14.16,0.057
116.91,3518,99.5,3,,,,,,0.062
116.92,3463,0.6,3,,,,,,0.058
116.93,3470,0.0,3,,,,,,0.057
116.94,3410,1.2,3,,,,,,0.056
116.95,3506,100.0,3,,,,,,0.060
116.96,3550,99.9,3,,,,,,0.062
116.97,3493,0.0,3,,,,,,0.059
116.98,3445,0.1,3,,,,,,0.057
116.99,3513,100.0,3,,,,,,0.058
117.00,3510,99.1,3,88.14,95.44,33.4263047,-111.9255677,14.49,0.059
117.01,3521,11.4,3,,,,,,0.059
117.02,3534,100.0,3,,,,,,0.061
117.03,3429,0.0,3,,,,,,0.056
117.04,3452,1.2,3,,,,,,0.056
117.05,3422,0.0,3,,,,,,0.054
117.06,3443,98.9,3,,,,,,0.057
117.07,3437,0.1,3,,,,,,0.056
117.08,3527,100.0,3,,,,,,0.061
117.09,3434,0.0,3,,,,,,0.056
117.10,3396,0.8,3,88.19,95.37,33.4263081,-111.9255850,13.86,0.054
117.11,3424,100.0,3,,,,,,0.056
117.12,3514,98.6,3,,,,,,0.060
117.13,3420,0.0,3,,,,,,0.055
117.14,3475,98.9,3,,,,,,0.056
117.15,3418,0.0,3,,,,,,0.054
117.16,3426,99.9,3,,,,,,0.056
117.17,3415,0.0,3,,,,,,0.053
117.18,3517,100.0,3,,,,,,0.058
117.19,3422,0.9,3,,,,,,0.055
117.20,3457,100.0,3,88.10,95.51,33.4263115,-111.9256023,14.23,0.057
117.21,3406,0.6,3,,,,,,0.053
117.22,3421,100.0,3,,,,,,0.054
117.23,3512,100.0,3,,,,,,0.059
117.24,3440,0.2,3,,,,,,0.056
117.25,3379,0.7,3,,,,,,0.054
117.26,3469,100.0,3,,,,,,0.057
117.27,3494,0.0,3,,,,,,0.057
117.28,3434,1.4,3,,,,,,0.055
117.29,3420,0.0,3,,,,,,0.053
117.30,3385,99.3,3,88.40,95.45,33.4263147,-111.9256195,13.91,0.054
117.31,3423,100.0,3,,,,,,0.055
117.32,3504,100.0,3,,,,,,0.059
117.33,3500,1.2,3,,,,,,0.057
117.34,3470,1.1,3,,,,,,0.056
117.35,3344,0.0,3,,,,,,0.052
117.36,3468,100.0,3,,,,,,0.056
117.37,3432,93.4,3,,,,,,0.056
117.38,3483,100.0,3,,,,,,0.058
117.39,3374,1.3,3,,,,,,0.054
117.40,3410,61.1,3,88.11,95.26,33.4263180,-111.9256368,13.90,0.054
117.41,3427,100.0,3,,,,,,0.054
117.42,3455,100.0,3,,,,,,0.057
117.43,3459,0.0,3,,,,,,0.056
117.44,3458,0.4,3,,,,,,0.055
